,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
304,0.8,0.0,0.9629629629629629,0.23529411764705882,0.8,0.38461538461538464,0.7647058823529411,0.6153846153846154
305,0.8333333333333334,0.0,0.9636363636363636,0.22058823529411764,0.8333333333333334,0.0,0.7794117647058824,1.0
306,0.8571428571428571,0.0,0.9642857142857143,0.19402985074626866,0.8571428571428571,0.07692307692307693,0.8059701492537313,0.9230769230769231
307,1.0,0.0,1.0,0.0847457627118644,1.0,0.0,0.9152542372881356,1.0
308,0.9,0.0,0.9661016949152542,0.05,0.9,0.1,0.95,0.9
309,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
310,0.8,0.0,0.9629629629629629,0.2777777777777778,0.8,0.38461538461538464,0.7222222222222222,0.6153846153846154
311,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
312,1.0,0.0,1.0,0.1016949152542373,1.0,0.2,0.8983050847457628,0.8
313,1.0,0.0,1.0,0.07017543859649122,1.0,0.2727272727272727,0.9298245614035088,0.7272727272727273
314,0.75,0.0,0.9622641509433962,0.10526315789473684,0.75,0.0,0.8947368421052632,1.0
315,1.0,0.0,1.0,0.3181818181818182,1.0,0.5217391304347826,0.6818181818181818,0.4782608695652174
316,1.0,0.0,1.0,0.12698412698412698,1.0,0.0,0.873015873015873,1.0
317,1.0,0.0,1.0,0.017857142857142856,1.0,0.07692307692307693,0.9821428571428571,0.9230769230769231
318,1.0,0.0,1.0,0.06896551724137931,1.0,0.0,0.9310344827586207,1.0
319,1.0,0.0,1.0,0.15384615384615385,1.0,0.29411764705882354,0.8461538461538461,0.7058823529411765
320,0.8888888888888888,0.0,0.9655172413793104,0.125,0.8888888888888888,0.15789473684210525,0.875,0.8421052631578947
321,1.0,0.0,1.0,0.13114754098360656,1.0,0.0,0.8688524590163934,1.0
322,0.8333333333333334,0.0,0.9636363636363636,0.05357142857142857,0.8333333333333334,0.16666666666666666,0.9464285714285714,0.8333333333333334
323,1.0,0.0,1.0,0.15,1.0,0.0,0.85,1.0
324,0.8333333333333334,0.0,0.9636363636363636,0.15873015873015872,0.8333333333333334,0.09090909090909091,0.8412698412698413,0.9090909090909091
325,1.0,0.0,1.0,0.22972972972972974,1.0,0.23809523809523808,0.7702702702702703,0.7619047619047619
326,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
327,1.0,0.0,1.0,0.2153846153846154,1.0,0.2,0.7846153846153846,0.8
328,0.6666666666666666,0.0,0.9615384615384616,0.23076923076923078,0.6666666666666666,0.0,0.7692307692307693,1.0
329,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
330,0.0,0.0,1.0,0.09259259259259259,0.0,0.0,0.9074074074074074,0.0
331,1.0,0.0,1.0,0.017241379310344827,1.0,0.058823529411764705,0.9827586206896551,0.9411764705882353
332,0.75,0.0,0.9622641509433962,0.1774193548387097,0.75,0.0,0.8225806451612904,1.0
333,0.8333333333333334,0.0,0.9636363636363636,0.018518518518518517,0.8333333333333334,0.0,0.9814814814814815,1.0
334,1.0,0.0,1.0,0.15625,1.0,0.3333333333333333,0.84375,0.6666666666666666
335,1.0,0.0,1.0,0.03333333333333333,1.0,0.1,0.9666666666666667,0.9
